Order ID,Order Date,Product Name,Category,Sub-Category,Quantity,Unit Price,Sales,Profit,Region
O-100928,2024-08-19,"2"" Binder",Office Supplies,Binders,1,21.94,22.2,1.57,East
O-100929,2024-04-04,Task Chair,Furniture,Chairs,2,160.51,331.11,57.58,East
O-100930,2024-02-20,Mouse,Technology,Accessories,1,385.04,356.11,68.17,East
O-100931,2024-10-31,Letter Paper,Office Supplies,Paper,3,41.73,133.13,20.78,Central
O-100932,2024-12-25,Meeting Table,Furniture,Tables,3,274.75,846.9,170.77,East
O-100933,2024-07-10,Corner Bookcase,Furniture,Bookcases,2,181.31,334.52,46.66,West
O-100934,2024-03-03,Letter Paper,Office Supplies,Paper,1,30.57,29.69,2.1,East
O-100935,2024-04-09,"3"" Binder",Office Supplies,Binders,3,35.09,115.39,13.78,East
O-100936,2024-01-07,Executive Chair,Furniture,Chairs,1,228.59,241.41,49.62,Central
O-100937,2024-11-29,"2"" Binder",Office Supplies,Binders,4,28.6,115.63,19.5,Central
O-100938,2024-02-12,Keyboard,Technology,Accessories,2,519.41,957.89,245.42,South
O-100939,2024-07-29,Letter Paper,Office Supplies,Paper,3,33.96,103.8,13.43,East
O-100940,2024-04-10,Wood Bookcase,Furniture,Bookcases,4,178.4,671.65,97.22,Central
O-100941,2024-07-21,Executive Chair,Furniture,Chairs,4,212.49,843.56,142.57,South
O-100942,2024-08-25,Smartphone Z,Technology,Phones,3,436.86,1251.48,315.89,East
O-100943,2024-10-29,A4 Paper,Office Supplies,Paper,4,20.87,75.58,9.54,East
O-100944,2024-03-16,Ring Binder,Office Supplies,Binders,3,28.38,86.11,11.72,Central
O-100945,2024-01-05,Keyboard,Technology,Accessories,3,397.81,1205.24,286.66,Central
O-100946,2024-02-19,A4 Paper,Office Supplies,Paper,1,36.13,37.48,4.02,East
O-100947,2024-11-24,Headphones,Technology,Accessories,4,508.94,2115.77,439.24,South
O-100948,2024-11-14,Smartphone Z,Technology,Phones,1,510.77,516.77,120.15,East
O-100949,2024-08-06,Smartphone X,Technology,Phones,5,487.67,2468.98,431.41,East
O-100950,2024-08-07,Ergo Chair,Furniture,Chairs,2,254.05,498.17,72.81,East
O-100951,2024-08-30,Mouse,Technology,Accessories,1,599.09,618.19,161.62,East
O-100952,2024-03-05,Mouse,Technology,Accessories,3,299.36,964.82,210.81,West
O-100953,2024-11-29,Letter Paper,Office Supplies,Paper,4,35.27,149.77,16.0,East
O-100954,2024-06-01,Study Table,Furniture,Tables,3,193.15,604.89,85.14,South
O-100955,2024-05-19,Mouse,Technology,Accessories,5,499.79,2736.89,535.56,West
O-100956,2024-07-08,Meeting Table,Furniture,Tables,4,200.92,854.97,157.92,East
O-100957,2024-01-18,Storage Bin,Office Supplies,Storage,1,33.75,32.79,5.38,Central
O-100958,2024-03-01,Corner Bookcase,Furniture,Bookcases,5,223.85,1172.3,173.27,South
O-100959,2024-09-26,Corner Bookcase,Furniture,Bookcases,1,230.76,247.27,38.73,West
O-100960,2024-01-31,Corner Bookcase,Furniture,Bookcases,2,227.46,475.17,71.49,West
O-100961,2024-08-08,Ring Binder,Office Supplies,Binders,1,34.45,34.04,4.88,Central
O-100962,2024-03-30,Printer,Technology,Machines,4,398.23,1657.33,366.8,South
O-100963,2024-05-22,Corner Bookcase,Furniture,Bookcases,4,168.74,711.62,129.71,East
O-100964,2024-04-15,Metal Bookcase,Furniture,Bookcases,2,188.4,359.14,71.98,South
O-100965,2024-05-09,Task Chair,Furniture,Chairs,4,87.41,383.62,85.85,South
O-100966,2024-09-19,Keyboard,Technology,Accessories,1,425.3,432.53,103.34,South
O-100967,2024-04-18,Task Chair,Furniture,Chairs,4,222.68,846.59,159.73,Central
O-100968,2024-07-25,Photo Paper,Office Supplies,Paper,2,30.33,61.82,4.52,East
O-100969,2024-06-22,Desk Organizer,Office Supplies,Storage,1,34.28,31.28,4.8,Central
O-100970,2024-08-30,Study Table,Furniture,Tables,4,148.61,549.99,122.79,Central
O-100971,2024-12-07,Letter Paper,Office Supplies,Paper,1,29.91,27.57,4.5,West
O-100972,2024-09-24,Wood Bookcase,Furniture,Bookcases,2,189.72,362.06,57.41,East
O-100973,2024-03-19,Headphones,Technology,Accessories,1,422.2,403.11,76.59,East
O-100974,2024-01-12,Smartphone Z,Technology,Phones,1,363.44,340.27,80.71,West
O-100975,2024-04-05,Smartphone X,Technology,Phones,1,366.1,399.34,100.4,South
O-100976,2024-08-05,Meeting Table,Furniture,Tables,3,205.88,574.78,103.78,West
O-100977,2024-01-19,Keyboard,Technology,Accessories,3,502.23,1477.87,275.17,Central
O-100978,2024-06-30,Scanner,Technology,Machines,5,511.99,2305.88,537.59,Central
O-100979,2024-08-05,Storage Bin,Office Supplies,Storage,5,31.56,162.05,19.98,West
O-100980,2024-05-01,Folding Table,Furniture,Tables,3,342.22,1016.06,158.11,East
O-100981,2024-10-08,Corner Bookcase,Furniture,Bookcases,2,209.88,444.74,64.67,Central
O-100982,2024-02-08,File Box,Office Supplies,Storage,4,37.5,155.96,21.9,West
O-100983,2024-01-28,Smartphone Y,Technology,Phones,5,315.48,1482.56,297.65,East
O-100984,2024-09-22,Storage Bin,Office Supplies,Storage,4,33.73,141.87,14.99,South
O-100985,2024-06-29,Wood Bookcase,Furniture,Bookcases,3,177.05,551.06,106.54,South
O-100986,2024-09-08,Wood Bookcase,Furniture,Bookcases,5,181.99,875.33,159.48,Central
O-100987,2024-06-07,A4 Paper,Office Supplies,Paper,4,25.46,97.57,12.11,East
O-100988,2024-03-30,Executive Chair,Furniture,Chairs,5,181.78,971.85,197.51,Central
O-100989,2024-10-25,Headphones,Technology,Accessories,4,419.6,1777.5,474.42,West
O-100990,2024-10-18,Desk Organizer,Office Supplies,Storage,1,29.59,29.83,2.35,East
O-100991,2024-09-10,Smartphone Z,Technology,Phones,3,401.49,1205.71,295.16,East
O-100992,2024-04-09,Meeting Table,Furniture,Tables,3,166.17,519.72,96.41,South
O-100993,2024-08-03,Storage Bin,Office Supplies,Storage,1,22.3,24.3,2.57,East
O-100994,2024-05-11,"2"" Binder",Office Supplies,Binders,2,25.26,55.34,8.54,East
O-100995,2024-02-03,Copier,Technology,Machines,1,394.42,389.78,94.19,West
O-100996,2024-11-30,Executive Chair,Furniture,Chairs,2,158.41,329.11,71.88,West
O-100997,2024-02-19,Storage Bin,Office Supplies,Storage,4,37.8,162.69,16.67,West
O-100998,2024-12-12,Desk Organizer,Office Supplies,Storage,1,36.28,36.38,4.68,East
O-100999,2024-06-11,Headphones,Technology,Accessories,3,316.63,958.76,230.99,East
O-101000,2024-03-08,Folding Table,Furniture,Tables,2,222.7,452.65,94.19,East
O-101001,2024-07-16,Task Chair,Furniture,Chairs,2,223.81,453.36,88.58,South
O-101002,2024-11-14,Wood Bookcase,Furniture,Bookcases,3,226.87,663.72,121.78,South
O-101003,2024-09-24,Printer,Technology,Machines,2,262.79,508.67,90.06,Central
O-101004,2024-10-21,Smartphone Z,Technology,Phones,1,418.78,387.71,86.32,West
O-101005,2024-08-28,Corner Bookcase,Furniture,Bookcases,1,262.63,252.76,33.18,East
O-101006,2024-09-09,Task Chair,Furniture,Chairs,4,218.45,918.18,129.5,West
O-101007,2024-11-05,Metal Bookcase,Furniture,Bookcases,5,163.03,734.96,111.2,Central
O-101008,2024-04-01,Letter Paper,Office Supplies,Paper,1,25.62,27.38,3.1,South
O-101009,2024-06-27,Copier,Technology,Machines,1,475.39,490.76,132.48,East
O-101010,2024-03-21,"3"" Binder",Office Supplies,Binders,2,27.88,61.03,4.36,Central
O-101011,2024-12-26,"2"" Binder",Office Supplies,Binders,4,31.06,131.51,20.88,West
O-101012,2024-12-10,Letter Paper,Office Supplies,Paper,1,26.75,29.37,2.28,Central
O-101013,2024-01-15,"2"" Binder",Office Supplies,Binders,1,35.41,36.94,5.25,West
O-101014,2024-09-14,Mouse,Technology,Accessories,1,371.18,341.93,61.97,West
O-101015,2024-12-03,Photo Paper,Office Supplies,Paper,1,33.74,30.38,3.44,West
O-101016,2024-03-06,File Box,Office Supplies,Storage,5,32.95,163.57,19.55,West
O-101017,2024-07-26,Smartphone X,Technology,Phones,3,314.16,986.97,222.74,South
O-101018,2024-11-30,Ring Binder,Office Supplies,Binders,2,30.57,55.78,9.25,East
O-101019,2024-01-13,A4 Paper,Office Supplies,Paper,5,27.01,126.65,14.81,Central
O-101020,2024-09-11,"3"" Binder",Office Supplies,Binders,5,33.67,174.13,13.49,West
O-101021,2024-04-18,Mouse,Technology,Accessories,1,412.29,449.32,79.9,South
O-101022,2024-12-03,Storage Bin,Office Supplies,Storage,1,42.16,44.47,3.26,Central
O-101023,2024-12-20,Corner Bookcase,Furniture,Bookcases,4,164.28,653.05,106.72,East
O-101024,2024-12-10,Study Table,Furniture,Tables,2,159.81,307.47,68.64,East
O-101025,2024-06-22,"3"" Binder",Office Supplies,Binders,5,37.59,198.71,31.43,South
O-101026,2024-11-10,Letter Paper,Office Supplies,Paper,3,36.92,119.42,14.28,South
O-101027,2024-11-04,Storage Bin,Office Supplies,Storage,2,20.85,39.25,5.45,West
O-101028,2024-04-26,Printer,Technology,Machines,2,263.28,475.4,88.11,West
O-101029,2024-10-29,Metal Bookcase,Furniture,Bookcases,4,160.27,622.57,130.18,West
O-101030,2024-01-14,Meeting Table,Furniture,Tables,5,259.16,1225.27,219.35,West
O-101031,2024-08-05,Scanner,Technology,Machines,2,408.22,875.09,189.68,West
O-101032,2024-03-24,File Box,Office Supplies,Storage,2,32.53,70.77,10.07,East
O-101033,2024-02-14,Storage Bin,Office Supplies,Storage,1,34.85,36.53,3.97,West
O-101034,2024-01-29,"2"" Binder",Office Supplies,Binders,3,32.85,94.51,15.25,East
O-101035,2024-09-11,Mouse,Technology,Accessories,2,469.3,926.92,159.58,West
O-101036,2024-05-04,"3"" Binder",Office Supplies,Binders,4,22.49,88.45,13.56,South
O-101037,2024-09-21,Photo Paper,Office Supplies,Paper,1,30.17,28.13,2.67,East
O-101038,2024-01-24,Ring Binder,Office Supplies,Binders,2,29.12,57.08,8.96,West
O-101039,2024-04-25,Letter Paper,Office Supplies,Paper,2,31.65,57.57,5.29,Central
O-101040,2024-07-15,Scanner,Technology,Machines,5,486.35,2394.91,508.92,East
O-101041,2024-10-15,Storage Bin,Office Supplies,Storage,4,38.04,146.95,17.76,East
O-101042,2024-04-26,Photo Paper,Office Supplies,Paper,2,15.8,30.06,2.13,East
O-101043,2024-08-16,Wood Bookcase,Furniture,Bookcases,2,159.2,335.41,50.54,South
O-101044,2024-11-19,Storage Bin,Office Supplies,Storage,1,33.43,31.52,4.46,South
O-101045,2024-08-12,"3"" Binder",Office Supplies,Binders,4,33.77,133.75,14.08,Central
O-101046,2024-03-26,Ergo Chair,Furniture,Chairs,2,191.42,361.02,56.75,East
O-101047,2024-01-09,Mouse,Technology,Accessories,5,111.91,561.64,139.23,East
O-101048,2024-11-13,Executive Chair,Furniture,Chairs,4,131.73,562.96,90.84,South
O-101049,2024-01-08,Storage Bin,Office Supplies,Storage,5,28.12,144.03,15.78,Central
O-101050,2024-11-15,File Box,Office Supplies,Storage,5,35.35,187.09,18.84,East
O-101051,2024-07-12,Smartphone Y,Technology,Phones,4,310.94,1204.33,298.62,Central
O-101052,2024-12-08,Scanner,Technology,Machines,1,415.68,452.2,76.96,Central
O-101053,2024-10-18,Desk Organizer,Office Supplies,Storage,3,26.39,74.65,9.96,Central
O-101054,2024-12-30,Scanner,Technology,Machines,1,318.65,313.64,78.22,West
O-101055,2024-05-08,File Box,Office Supplies,Storage,4,26.97,110.37,11.76,West
O-101056,2024-10-07,A4 Paper,Office Supplies,Paper,4,31.64,130.28,9.55,East
O-101057,2024-05-26,Executive Chair,Furniture,Chairs,5,172.11,858.5,172.73,South
O-101058,2024-06-24,Smartphone Z,Technology,Phones,3,372.27,1156.08,261.26,Central
O-101059,2024-08-17,Mouse,Technology,Accessories,4,377.47,1363.64,267.21,Central
O-101060,2024-11-14,Metal Bookcase,Furniture,Bookcases,5,231.88,1150.21,191.44,West
O-101061,2024-12-25,"2"" Binder",Office Supplies,Binders,3,39.8,130.86,20.7,Central
O-101062,2024-10-07,Letter Paper,Office Supplies,Paper,4,28.26,118.23,17.86,South
O-101063,2024-06-01,Mouse,Technology,Accessories,4,435.53,1843.15,463.59,East
O-101064,2024-06-02,Letter Paper,Office Supplies,Paper,4,31.16,113.57,14.47,South
O-101065,2024-09-26,"3"" Binder",Office Supplies,Binders,5,30.36,141.31,15.55,West
O-101066,2024-03-28,"3"" Binder",Office Supplies,Binders,1,21.78,19.75,1.95,Central
O-101067,2024-02-10,Task Chair,Furniture,Chairs,2,247.79,471.95,84.78,West
O-101068,2024-05-09,Keyboard,Technology,Accessories,1,419.81,458.8,87.96,Central
O-101069,2024-04-14,Storage Bin,Office Supplies,Storage,5,37.64,176.92,29.91,South
O-101070,2024-04-18,Smartphone Y,Technology,Phones,5,474.84,2156.53,371.59,West
O-101071,2024-03-26,Executive Chair,Furniture,Chairs,1,220.33,213.44,48.31,South
O-101072,2024-01-16,Ring Binder,Office Supplies,Binders,1,32.18,32.0,2.72,East
O-101073,2024-01-07,Copier,Technology,Machines,2,357.51,687.08,154.13,East
O-101074,2024-12-26,Letter Paper,Office Supplies,Paper,3,29.29,96.65,14.84,South
O-101075,2024-06-05,Smartphone Z,Technology,Phones,2,330.16,594.7,119.15,East
O-101076,2024-05-20,Photo Paper,Office Supplies,Paper,5,23.81,109.04,16.76,East
O-101077,2024-09-05,Executive Chair,Furniture,Chairs,2,224.29,449.61,78.24,West
O-101078,2024-03-20,Desk Organizer,Office Supplies,Storage,4,28.39,109.44,15.58,South
O-101079,2024-12-12,Printer,Technology,Machines,2,511.34,1037.14,226.54,West
O-101080,2024-10-14,A4 Paper,Office Supplies,Paper,2,31.78,58.93,4.52,South
O-101081,2024-02-02,Printer,Technology,Machines,5,362.81,1938.48,420.67,West
O-101082,2024-06-01,Storage Bin,Office Supplies,Storage,3,37.02,106.88,17.21,South
O-101083,2024-11-16,Desk Organizer,Office Supplies,Storage,1,20.07,20.4,3.36,West
O-101084,2024-12-10,Smartphone X,Technology,Phones,1,389.44,367.41,76.19,West
O-101085,2024-06-19,Folding Table,Furniture,Tables,3,223.0,726.99,117.56,South
O-101086,2024-08-11,Photo Paper,Office Supplies,Paper,4,28.43,103.08,13.65,West
O-101087,2024-03-01,A4 Paper,Office Supplies,Paper,2,45.22,84.6,6.16,South
O-101088,2024-12-27,Folding Table,Furniture,Tables,1,223.52,210.21,33.01,West
O-101089,2024-03-25,Mouse,Technology,Accessories,1,269.07,293.79,56.06,West
O-101090,2024-12-10,Smartphone Y,Technology,Phones,5,472.75,2349.23,426.76,West
O-101091,2024-08-25,Wood Bookcase,Furniture,Bookcases,5,140.81,698.45,153.92,West
O-101092,2024-08-09,"3"" Binder",Office Supplies,Binders,5,32.85,177.87,22.0,Central
O-101093,2024-07-06,Folding Table,Furniture,Tables,5,181.52,935.52,185.35,Central
O-101094,2024-03-25,Storage Bin,Office Supplies,Storage,3,28.49,79.13,9.68,Central
O-101095,2024-03-05,File Box,Office Supplies,Storage,2,26.16,53.25,6.69,Central
O-101096,2024-03-21,"3"" Binder",Office Supplies,Binders,1,38.95,36.82,3.39,East
O-101097,2024-03-09,Photo Paper,Office Supplies,Paper,4,27.1,105.86,13.65,Central
O-101098,2024-10-11,Executive Chair,Furniture,Chairs,4,189.64,744.6,112.53,West
O-101099,2024-05-07,File Box,Office Supplies,Storage,3,44.8,129.55,11.24,East
O-101100,2024-01-22,Corner Bookcase,Furniture,Bookcases,3,145.16,450.2,92.16,South
O-101101,2024-12-19,Scanner,Technology,Machines,1,455.41,472.08,110.63,East
O-101102,2024-11-18,Keyboard,Technology,Accessories,1,448.84,445.28,77.45,East
O-101103,2024-12-04,Folding Table,Furniture,Tables,2,147.26,282.03,62.47,South
O-101104,2024-12-29,"3"" Binder",Office Supplies,Binders,3,30.85,92.18,8.09,West
O-101105,2024-03-04,Letter Paper,Office Supplies,Paper,3,30.87,100.04,15.35,Central
O-101106,2024-05-24,Desk Organizer,Office Supplies,Storage,3,30.27,89.08,10.2,South
O-101107,2024-10-03,File Box,Office Supplies,Storage,1,29.27,29.13,3.28,South
O-101108,2024-09-11,Desk Organizer,Office Supplies,Storage,3,38.47,119.55,13.99,West
O-101109,2024-02-26,Storage Bin,Office Supplies,Storage,3,34.71,95.73,6.83,West
O-101110,2024-10-24,Ergo Chair,Furniture,Chairs,4,176.6,700.88,143.23,South
O-101111,2024-03-22,Storage Bin,Office Supplies,Storage,2,31.52,63.31,5.52,West
O-101112,2024-03-22,A4 Paper,Office Supplies,Paper,3,37.95,113.35,13.66,South
O-101113,2024-07-14,Desk Organizer,Office Supplies,Storage,5,35.03,191.84,26.86,West
O-101114,2024-08-04,Executive Chair,Furniture,Chairs,2,272.41,576.46,86.11,East
O-101115,2024-07-30,Photo Paper,Office Supplies,Paper,3,32.4,96.26,16.06,East
O-101116,2024-02-03,A4 Paper,Office Supplies,Paper,3,21.75,65.33,6.77,Central
O-101117,2024-11-16,Letter Paper,Office Supplies,Paper,5,25.08,115.35,17.75,South
O-101118,2024-04-06,Letter Paper,Office Supplies,Paper,2,30.25,65.02,5.1,Central
O-101119,2024-02-17,A4 Paper,Office Supplies,Paper,1,45.82,49.73,3.92,South
O-101120,2024-11-20,Keyboard,Technology,Accessories,4,226.63,894.25,239.59,East
O-101121,2024-12-14,Headphones,Technology,Accessories,4,327.15,1190.45,274.25,South
O-101122,2024-11-10,Ring Binder,Office Supplies,Binders,1,34.79,38.21,5.4,East
O-101123,2024-10-22,Keyboard,Technology,Accessories,3,494.98,1531.74,395.67,Central
O-101124,2024-08-27,Photo Paper,Office Supplies,Paper,4,22.85,86.85,12.49,South
O-101125,2024-07-20,Study Table,Furniture,Tables,2,206.1,392.3,79.41,South
O-101126,2024-02-01,Wood Bookcase,Furniture,Bookcases,2,132.64,287.18,42.87,West
O-101127,2024-05-29,Mouse,Technology,Accessories,1,345.02,323.68,72.92,East
O-101128,2024-05-16,Smartphone Y,Technology,Phones,2,352.91,712.98,141.89,Central
O-101129,2024-04-04,"3"" Binder",Office Supplies,Binders,3,35.54,99.51,14.79,East
O-101130,2024-09-21,Desk Organizer,Office Supplies,Storage,2,23.35,48.61,7.8,West
O-101131,2024-06-29,"3"" Binder",Office Supplies,Binders,2,31.22,62.83,5.66,West
O-101132,2024-01-30,Smartphone X,Technology,Phones,3,520.78,1646.52,305.71,Central
O-101133,2024-03-21,Storage Bin,Office Supplies,Storage,3,37.27,120.03,8.43,West
O-101134,2024-09-06,Keyboard,Technology,Accessories,4,295.34,1094.23,250.74,Central
O-101135,2024-01-28,Folding Table,Furniture,Tables,4,209.07,760.95,163.99,Central
O-101136,2024-11-06,File Box,Office Supplies,Storage,3,28.36,81.84,10.39,East
O-101137,2024-06-29,Letter Paper,Office Supplies,Paper,5,31.5,158.93,11.94,Central
O-101138,2024-06-24,Letter Paper,Office Supplies,Paper,4,21.01,86.48,9.47,South
O-101139,2024-08-04,Desk Organizer,Office Supplies,Storage,1,39.71,42.04,6.24,East
O-101140,2024-10-28,Executive Chair,Furniture,Chairs,4,193.84,784.56,116.7,West
O-101141,2024-05-06,"2"" Binder",Office Supplies,Binders,1,25.28,24.23,2.53,Central
O-101142,2024-09-04,Smartphone Z,Technology,Phones,5,344.08,1697.34,313.01,South
O-101143,2024-07-25,Scanner,Technology,Machines,2,517.25,962.92,189.23,East
O-101144,2024-04-07,"2"" Binder",Office Supplies,Binders,1,33.81,32.64,3.23,East
O-101145,2024-11-16,Meeting Table,Furniture,Tables,5,185.58,932.35,168.29,West
O-101146,2024-10-18,Scanner,Technology,Machines,3,312.3,910.77,227.56,West
O-101147,2024-08-28,Desk Organizer,Office Supplies,Storage,1,18.66,17.29,2.44,West
O-101148,2024-11-06,Corner Bookcase,Furniture,Bookcases,4,235.89,896.82,153.78,East
O-101149,2024-11-12,"3"" Binder",Office Supplies,Binders,4,35.1,143.98,14.71,East
O-101150,2024-09-15,Task Chair,Furniture,Chairs,3,204.34,624.07,99.73,East
O-101151,2024-11-01,Metal Bookcase,Furniture,Bookcases,1,149.5,150.45,20.49,Central
O-101152,2024-09-11,Headphones,Technology,Accessories,5,319.67,1477.38,333.31,West
O-101153,2024-09-05,File Box,Office Supplies,Storage,1,35.67,34.4,4.33,South
O-101154,2024-08-13,Metal Bookcase,Furniture,Bookcases,3,192.51,567.45,117.14,Central
O-101155,2024-10-01,Executive Chair,Furniture,Chairs,5,241.31,1096.3,205.44,South
O-101156,2024-02-27,Letter Paper,Office Supplies,Paper,4,30.6,130.22,19.86,East
O-101157,2024-11-17,Ergo Chair,Furniture,Chairs,2,219.94,431.92,97.31,South
O-101158,2024-11-14,Task Chair,Furniture,Chairs,4,157.07,647.07,88.85,West
O-101159,2024-01-11,Smartphone Z,Technology,Phones,2,392.62,725.23,192.78,East
O-101160,2024-10-28,Ergo Chair,Furniture,Chairs,1,305.49,298.88,48.12,East
O-101161,2024-02-17,Desk Organizer,Office Supplies,Storage,2,38.94,75.61,12.14,South
O-101162,2024-05-02,Keyboard,Technology,Accessories,4,364.28,1572.05,268.8,Central
O-101163,2024-09-28,A4 Paper,Office Supplies,Paper,3,23.01,73.21,6.15,Central
O-101164,2024-02-28,Desk Organizer,Office Supplies,Storage,1,27.71,26.79,2.37,Central
O-101165,2024-10-25,Executive Chair,Furniture,Chairs,2,199.86,435.6,71.24,West
O-101166,2024-10-30,Printer,Technology,Machines,5,375.74,2040.45,468.1,South
O-101167,2024-07-04,"2"" Binder",Office Supplies,Binders,3,32.92,95.95,9.51,Central
O-101168,2024-01-03,Copier,Technology,Machines,2,486.78,887.03,194.15,Central
O-101169,2024-04-14,File Box,Office Supplies,Storage,5,24.03,124.54,19.27,Central
O-101170,2024-08-13,Printer,Technology,Machines,4,439.58,1896.98,412.63,South
O-101171,2024-12-24,Study Table,Furniture,Tables,1,135.44,134.64,23.68,South
O-101172,2024-08-18,Storage Bin,Office Supplies,Storage,2,31.4,61.32,10.02,West
O-101173,2024-04-04,"2"" Binder",Office Supplies,Binders,2,36.99,78.9,11.16,Central
O-101174,2024-08-19,Photo Paper,Office Supplies,Paper,1,22.37,20.45,2.28,West
O-101175,2024-07-16,Ergo Chair,Furniture,Chairs,4,231.96,876.39,179.53,West
O-101176,2024-10-11,Copier,Technology,Machines,1,380.75,359.89,91.65,West
O-101177,2024-02-09,Keyboard,Technology,Accessories,2,332.1,627.62,157.6,South
O-101178,2024-10-04,Metal Bookcase,Furniture,Bookcases,1,192.85,205.69,33.45,Central
O-101179,2024-07-16,Folding Table,Furniture,Tables,3,176.29,555.29,79.75,South
O-101180,2024-12-17,Study Table,Furniture,Tables,1,231.15,218.72,39.57,South
O-101181,2024-05-04,"2"" Binder",Office Supplies,Binders,4,23.27,97.39,11.92,South
O-101182,2024-08-18,Letter Paper,Office Supplies,Paper,4,32.12,137.64,16.27,Central
O-101183,2024-12-06,Ergo Chair,Furniture,Chairs,5,183.17,854.56,177.51,East
O-101184,2024-02-07,Photo Paper,Office Supplies,Paper,4,27.73,111.26,10.7,Central
O-101185,2024-12-08,A4 Paper,Office Supplies,Paper,1,32.32,33.27,2.94,Central
O-101186,2024-09-08,Letter Paper,Office Supplies,Paper,5,39.79,188.08,28.12,Central
O-101187,2024-01-25,Letter Paper,Office Supplies,Paper,2,25.6,48.38,8.22,West
O-101188,2024-04-19,Copier,Technology,Machines,5,462.34,2174.14,578.11,West
O-101189,2024-09-15,Copier,Technology,Machines,1,452.75,468.08,109.18,East
O-101190,2024-01-25,Keyboard,Technology,Accessories,5,349.26,1857.83,340.11,East
O-101191,2024-07-31,"3"" Binder",Office Supplies,Binders,4,36.77,154.84,12.34,West
O-101192,2024-05-06,Scanner,Technology,Machines,2,429.49,906.5,183.23,West
O-101193,2024-08-14,Executive Chair,Furniture,Chairs,3,125.47,386.61,56.29,Central
O-101194,2024-01-17,Keyboard,Technology,Accessories,4,431.22,1727.03,298.02,South
O-101195,2024-11-14,Smartphone Z,Technology,Phones,5,341.27,1556.15,414.2,West
O-101196,2024-12-21,Smartphone Z,Technology,Phones,5,503.38,2528.33,568.88,East
O-101197,2024-12-19,Metal Bookcase,Furniture,Bookcases,2,183.01,398.07,53.88,West
O-101198,2024-09-30,Photo Paper,Office Supplies,Paper,5,32.68,170.22,14.2,South
O-101199,2024-02-17,"2"" Binder",Office Supplies,Binders,4,19.67,72.51,8.75,East
O-101200,2024-10-03,Scanner,Technology,Machines,5,478.92,2381.28,577.93,South
O-101201,2024-01-09,Keyboard,Technology,Accessories,5,433.25,2081.38,447.44,West
O-101202,2024-01-09,Task Chair,Furniture,Chairs,2,192.19,392.08,71.11,Central
O-101203,2024-04-28,Executive Chair,Furniture,Chairs,5,170.96,782.98,168.77,East
O-101204,2024-06-27,Mouse,Technology,Accessories,1,369.27,370.33,84.76,Central
O-101205,2024-10-08,"2"" Binder",Office Supplies,Binders,1,25.43,25.3,2.82,South
O-101206,2024-09-06,Wood Bookcase,Furniture,Bookcases,4,208.75,894.96,123.21,East
O-101207,2024-06-11,"3"" Binder",Office Supplies,Binders,2,29.0,59.1,6.06,East
O-101208,2024-04-09,Smartphone Y,Technology,Phones,3,339.51,923.2,184.34,Central
O-101209,2024-12-29,Photo Paper,Office Supplies,Paper,2,24.98,54.0,4.85,East
O-101210,2024-06-04,Meeting Table,Furniture,Tables,1,155.51,150.52,29.81,East
O-101211,2024-06-13,Copier,Technology,Machines,3,306.58,892.16,174.91,West
O-101212,2024-02-29,Task Chair,Furniture,Chairs,3,188.68,588.95,109.37,South
O-101213,2024-10-17,File Box,Office Supplies,Storage,4,36.32,156.82,25.5,West
O-101214,2024-09-10,Study Table,Furniture,Tables,4,182.27,794.2,122.83,Central
O-101215,2024-03-21,Keyboard,Technology,Accessories,3,300.89,945.39,204.01,Central
O-101216,2024-01-31,A4 Paper,Office Supplies,Paper,4,21.78,82.13,6.06,East
O-101217,2024-09-05,Smartphone Y,Technology,Phones,5,321.62,1469.88,351.15,East
O-101218,2024-08-26,Storage Bin,Office Supplies,Storage,3,23.66,71.89,8.86,East
O-101219,2024-04-09,Storage Bin,Office Supplies,Storage,3,35.19,115.04,15.43,South
O-101220,2024-12-13,Photo Paper,Office Supplies,Paper,4,32.94,129.0,15.05,South
O-101221,2024-02-25,Letter Paper,Office Supplies,Paper,5,27.98,152.58,21.4,East
O-101222,2024-06-06,Printer,Technology,Machines,5,308.71,1534.03,388.28,East
O-101223,2024-12-10,Corner Bookcase,Furniture,Bookcases,5,208.65,1026.14,142.18,East
O-101224,2024-06-02,Folding Table,Furniture,Tables,3,187.17,519.1,116.4,West
O-101225,2024-08-21,A4 Paper,Office Supplies,Paper,1,33.1,29.94,2.5,Central
O-101226,2024-05-25,Scanner,Technology,Machines,2,226.03,429.69,89.04,East
O-101227,2024-04-10,Meeting Table,Furniture,Tables,5,143.3,738.17,112.31,East
O-101228,2024-12-25,Ring Binder,Office Supplies,Binders,1,32.48,31.62,2.36,West
O-101229,2024-05-29,File Box,Office Supplies,Storage,5,28.6,152.13,25.8,West
O-101230,2024-11-22,A4 Paper,Office Supplies,Paper,4,39.33,144.9,21.29,Central
O-101231,2024-03-24,Smartphone Y,Technology,Phones,3,386.25,1167.24,310.25,Central
O-101232,2024-03-18,Corner Bookcase,Furniture,Bookcases,4,224.76,946.98,157.41,Central
O-101233,2024-01-12,Corner Bookcase,Furniture,Bookcases,3,184.98,502.12,110.35,West
O-101234,2024-08-25,Photo Paper,Office Supplies,Paper,5,22.64,120.35,13.28,South
O-101235,2024-05-14,Smartphone Z,Technology,Phones,4,377.07,1469.39,342.99,East
